org,count,category,code_id,code_display,concept_id,concept_name,vocab
XXX,26,기능검사,L013171^^02,OB-GY Pelvis USG (Medison Detailed) - (부인종양센터),425551008,Antenatal ultrasound scan for possible abnormality (procedure),SNOMED
XXX,7,기능검사,KA1508^^02,ICE(Intracardiac Echocardiography),425789000,Transluminal intracardiac echocardiography (procedure),SNOMED
XXX,463,기능검사,L014454^^02,OCT (양안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,185,기능검사,L014454^^01,OCT (양안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,114,기능검사,L014453^^02,OCT (단안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,56,기능검사,L014453^^01,OCT (단안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
ZZZ,21,기능검사,L014455^^02,Ant. Segment OCT (단안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,13,기능검사,L014241^^02,OCT angio(양안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,11,기능검사,L014241^^01,OCT angio(양안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,3,기능검사,L014452^^02,Ant. Segment OCT-(P) (양안) - 인정기준 외,426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,3,기능검사,L014453_F^^01,OCT (단안) (fee free),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,2,기능검사,L014455^^01,Ant. Segment OCT (단안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,1,기능검사,L014456^^02,Ant. Segment OCT (양안),426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,1,기능검사,L014451^^02,Ant. Segment OCT-(P) (단안) - 인정기준 외,426241002,Optical coherence tomography of eye region (procedure),SNOMED
YYY,1,기능검사,L014453_F^^02,OCT (단안) (fee free),426241002,Optical coherence tomography of eye region (procedure),SNOMED
ZZZ,1,기능검사,L014500^^01,Face photo (1장),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,1,기능검사,L014454_F^^01,OCT (양안) (fee free),426241002,Optical coherence tomography of eye region (procedure),SNOMED
XXX,2254,기능검사,L9802^^02,호흡기 bronchodilator test,426345008,Complex lung function test (procedure),SNOMED
XXX,128,기능검사,L9802^^01,호흡기 bronchodilator test,426345008,Complex lung function test (procedure),SNOMED
XXX,1,기능검사,L9803^^02,호흡기 Vmax 운동부하 test,426345008,Complex lung function test (procedure),SNOMED
YYY,2,기능검사,H0681^^01,Dilatation of Colon Fiberscopy-Stent Insertion,426617006,Fiberoptic endoscopic insertion of expanding metal stent into colon (procedure),SNOMED
YYY,2,기능검사,H0681^^02,Dilatation of Colon Fiberscopy-STENT INSERTION,426617006,Fiberoptic endoscopic insertion of expanding metal stent into colon (procedure),SNOMED
YYY,80,기능검사,KL1300^^02,HOLTER E.K.G,427047002,Holter extended electrocardiographic recording (procedure),SNOMED
ZZZ,35,기능검사,KL1300^^01,HOLTER E.K.G,427047002,Holter extended electrocardiographic recording (procedure),SNOMED
ZZZ,11,기능검사,KL13001^^01,24시간 홀터 심전도(모비케어),427047002,Holter extended electrocardiographic recording (procedure),SNOMED
XXX,7,기능검사,KL13121^^01,48시간 초과-7일이내 홀터 심전도(모비케어),427047002,Holter extended electrocardiographic recording (procedure),SNOMED
XXX,2,기능검사,KL13122^^01,48시간 초과-7일이내 홀터 심전도(MEMO 패치),427047002,Holter extended electrocardiographic recording (procedure),SNOMED
XXX,1,기능검사,KL1312^^01,48시간 초과-7일이내 홀터 심전도(S패치),427047002,Holter extended electrocardiographic recording (procedure),SNOMED
XXX,1,기능검사,ZHPCKL1202^^01,Holter Monitoring(3 day),427047002,Holter extended electrocardiographic recording (procedure),SNOMED
YYY,4,기능검사,F2065^^02,DYNAMIC POSTUROGRAPHY- COMPLEX,427226009,Assessment of sense of balance (procedure),SNOMED
YYY,1,기능검사,CSVI3261F^^01,⊙PTA of Stent-Graft (Aortic)_CVS_Free,428062003,Percutaneous transluminal balloon angioplasty with insertion of stent into aorta using fluoroscopic guidance with contrast (procedure),SNOMED
YYY,55,기능검사,H7572C^^02,TRANSRECTAL US GUIDED PROSTATE BIOPSY(국소마취),431605004,Transrectal biopsy of prostate using ultrasound guidance (procedure),SNOMED
ZZZ,35,기능검사,H7572C^^01,TRANSRECTAL US GUIDED PROSTATE BIOPSY(국소마취),431605004,Transrectal biopsy of prostate using ultrasound guidance (procedure),SNOMED
XXX,9,기능검사,H7572B^^02,TRANSRECTAL US GUIDED PROSTATE BIOPSY,431605004,Transrectal biopsy of prostate using ultrasound guidance (procedure),SNOMED
XXX,39,기능검사,L012308A^^01,TCD(ROUTINE) -NR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,26,기능검사,L012308A^^02,TCD(ROUTINE) -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,19,기능검사,L010521^^02,경두개 도플러 초음파 뇌 감시(나948가) - NS,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,11,기능검사,L012308^^02,TCD(ROUTINE) -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
YYY,11,기능검사,L012301^^02,TCD PFO TEST -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
YYY,5,기능검사,L012305^^02,TCD SYNCOPE TEST -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
YYY,4,기능검사,L012312^^02,TCD (F/U) -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
ZZZ,3,기능검사,L012308^^01,TCD(ROUTINE) -NR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,3,기능검사,L012305A^^02,TCD SYNCOPE TEST -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,3,기능검사,L012301^^01,TCD PFO TEST -NR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,1,기능검사,L012301A^^02,TCD PFO TEST -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,1,기능검사,MIG_S370Z-A^^02,"TCD 검사 후 PFO, Monitoring 추가검사 -SNR",431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
XXX,1,기능검사,L012303A^^02,TCD MONITORING(30min) -SNR,431648005,Transcranial Doppler ultrasonography (procedure),SNOMED
YYY,2,기능검사,KA1903^^02,⊙PERCUTANEOUS INTRAVASCULAR ATHERECTOMY-Single,431759005,Percutaneous transluminal atherectomy using fluoroscopic guidance (procedure),SNOMED
YYY,43,기능검사,L9419ET^^02,EUS (ENDOSCOPIC ULTRASONO(Stomach)+의식하진정),431841002,Endoscopic ultrasonography of stomach (procedure),SNOMED
YYY,2794,기능검사,KL1401^^02,TRANSTHORACIC ECHOCARDIOGRAPHY(TTE)-GENERAL,433236007,Transthoracic echocardiography (procedure),SNOMED
ZZZ,233,기능검사,KL1401^^01,TRANSTHORACIC ECHOCARDIOGRAPHY(TTE)-일반,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,155,기능검사,KL1402^^01,TRANSTHORACIC ECHOCARDIOGRAPHY(TTE)-전문,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,123,기능검사,KL1402^^02,TRANSTHORACIC ECHOCARDIOGRAPHY(TTE)-ADVANCED,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,92,기능검사,KL1416^^02,PORTABLE TTE-GENERAL,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,26,기능검사,KL1416^^01,PORTABLE TTE-일반,433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,13,기능검사,KL1414^^02,TTE F/U(GENERAL) - 4주~3개월 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,12,기능검사,ZS2101HA^^01,Transthoracic ECHO Cardiography (Health center),433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,12,기능검사,KL1412^^02,TTE F/U(GENERAL) - 2주 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
ZZZ,9,기능검사,KL1413^^02,TTE F/U(GENERAL) - 2주~4주 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
ZZZ,8,기능검사,H0766^^01,Intraoperative TEE - ANR,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,5,기능검사,KL1413^^01,TTE F/U(GENERAL) - 2주~4주 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,5,기능검사,H0766^^02,Intraoperative TEE - ANR,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,4,기능검사,KL1415^^02,LIMITED TTE-GENERAL (50%),433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,3,기능검사,KL1411^^02,TRANSTHORACIC ECHOCARDIOGRAPHY(TTE)-SIMPLE,433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,2,기능검사,KA1310^^02,Limited TTE-General(50%) KA,433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,1,기능검사,KL14023^^02,TTE F/U(ADVANCED) -1st TTE 시행 4주~3개월 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
YYY,1,기능검사,KL14121^^02,LIMITED TTE F/U(SIMPLE) -3개월 이내 (50%),433236007,Transthoracic echocardiography (procedure),SNOMED
ZZZ,1,기능검사,KL14023^^01,TTE F/U(ADVANCED) -1st TTE 시행 4주~3개월 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,1,기능검사,ZS2101HA^^02,Transthoracic ECHO Cardiography (Health center),433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,1,기능검사,L9240^^02,INTRAOPERATIVE TEE - MC,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,1,기능검사,KL1414^^01,TTE F/U(GENERAL) - 4주~3개월 이내,433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,1,기능검사,ZS2101HB^^01,Transthoracic ECHO Cardiography (Health center),433236007,Transthoracic echocardiography (procedure),SNOMED
XXX,29,기능검사,F20229^^02,US SOFT TISSUE-RM,438527007,Ultrasonography of soft tissue (procedure),SNOMED
YYY,22,기능검사,L98833^^02,BRONCHOSCOPY & EBUS 진정 수기료,439939004,Endoscopic ultrasonography of bronchus (procedure),SNOMED
YYY,18,기능검사,L010456^^02,EBUS-TBNA,439939004,Endoscopic ultrasonography of bronchus (procedure),SNOMED
YYY,3,기능검사,L98833^^01,BRONCHOSCOPY & EBUS 진정 수기료,439939004,Endoscopic ultrasonography of bronchus (procedure),SNOMED
ZZZ,3,기능검사,L010456^^01,EBUS-TBNA,439939004,Endoscopic ultrasonography of bronchus (procedure),SNOMED
XXX,1,기능검사,L010458^^02,EBUS PROCEDURE,439939004,Endoscopic ultrasonography of bronchus (procedure),SNOMED
XXX,2,기능검사,L012304A^^02,TCD Vasomotor Reactive Test,440119007,Transcranial Doppler ultrasonography of intracranial artery with study of vasoreactivity (procedure),SNOMED
XXX,2,기능검사,L012304^^02,TCD VASOMOTOR REACTIVE TEST -SNR,440119007,Transcranial Doppler ultrasonography of intracranial artery with study of vasoreactivity (procedure),SNOMED
XXX,136,기능검사,L94545^^02,간섬유화 및 지방간 스캔검사,441491005,Ultrasound elastography of liver (procedure),SNOMED
XXX,1,기능검사,CSVI3357F^^01,Endograft fixation with Stent Graft insertion_CVS_Free,441598001,Endovascular insertion of stent graft (procedure),SNOMED
YYY,1,기능검사,L0123833^^02,Tremor analysis - 이상운동 - NR,441904000,Evaluation of oculomotor system (procedure),SNOMED
YYY,1,기능검사,H06037^^02,ICU-Ultrasono-Guided Chest PCD Insertion,443242009,Insertion of drainage tube into pleural cavity using ultrasound guidance (procedure),SNOMED
YYY,1,기능검사,KA1723^^02,⊙Replacement Int.Pacemaker Generator(Lead Dual),443434006,Replacement of dual chamber pulse generator (procedure),SNOMED
ZZZ,1,기능검사,KA1721^^02,⊙Transvenous Implant Int.Pulse G.Lead(Dual Chamber),443523006,Insertion of permanent transvenous electrode of dual chamber pulse generator (procedure),SNOMED
XXX,8,기능검사,L0123840^^01,VADL(Vestibular Disorders Activities of Daily Living Scale)-NR,443703008,Assessment using vestibular disorders activities of daily living scale (procedure),SNOMED
XXX,30,기능검사,L98981^^02,SLEEP RHYTHM PATTERN ANALYSIS-2주 -NR,445221009,Assessment of sleep pattern (procedure),SNOMED
XXX,3,기능검사,L9898^^02,SLEEP RHYTHM PATTERN ANALYSIS-1주 -NR,445221009,Assessment of sleep pattern (procedure),SNOMED
XXX,2,기능검사,L98981^^01,SLEEP RHYTHM PATTERN ANALYSIS-2주 -NR,445221009,Assessment of sleep pattern (procedure),SNOMED
YYY,1,기능검사,L9898^^01,SLEEP RHYTHM PATTERN ANALYSIS-1주 -NR,445221009,Assessment of sleep pattern (procedure),SNOMED
YYY,1,기능검사,L0123409^^02,Geriatric depression scale (우울검사)-신경인지,445587006,Assessment using geriatric depression scale (procedure),SNOMED
YYY,2,기능검사,L0123405^^02,운동질환간이인지검사-2 (MoCA),445804007,Assessment using model of creative ability (procedure),SNOMED
ZZZ,1,기능검사,L9450S^^02,ENDOSCOPIC ULTRASONO(Colon),446011004,Endoscopic ultrasonography of colon (procedure),SNOMED
ZZZ,147,기능검사,L013840^^02,Transrectal ultrasono-URO,446045006,Ultrasonography by transrectal approach (procedure),SNOMED
XXX,139,기능검사,L013840^^01,Transrectal ultrasono-UR,446045006,Ultrasonography by transrectal approach (procedure),SNOMED
XXX,1,기능검사,L8501^^02,MEP[L/EX] - RM,446229003,Evoked potential study (procedure),SNOMED
XXX,1,기능검사,L8502^^02,MEP[U/EX] - RM,446229003,Evoked potential study (procedure),SNOMED
XXX,1,기능검사,L9416^^02,24HRS Ambulatory Esophageal pH Monitoring,446460000,Continuous measurement of pH in esophagus over 24 hour period (procedure),SNOMED
YYY,4,기능검사,L013812^^01,VIDEO URODYNAMIC STUDY (비뇨기과),446750008,Video urodynamic study (procedure),SNOMED
YYY,4,기능검사,L013814^^01,Video Urodynamic Study(CUG포함),446750008,Video urodynamic study (procedure),SNOMED
YYY,29,기능검사,L9130^^02,Beck Depression Inventory,446765009,Assessment using Beck depression inventory (procedure),SNOMED
ZZZ,19,기능검사,L9130^^01,Beck Depression Inventory,446765009,Assessment using Beck depression inventory (procedure),SNOMED
XXX,3,기능검사,L0123407^^02,Beck depression inventory(BDI) 벡우울척도-신경인지,446765009,Assessment using Beck depression inventory (procedure),SNOMED
XXX,9,기능검사,L9460C^^02,"CAPSULE ENDOSCOPY(소장출혈,크론,종양,폴립증 의심시)",446885004,Endoscopy of small intestine using video capsule endoscopy system (procedure),SNOMED
XXX,2,기능검사,L9460C^^01,Pillcam Capsule Endoscopy_소장질환,446885004,Endoscopy of small intestine using video capsule endoscopy system (procedure),SNOMED
XXX,2,기능검사,L9460B^^01,CAPSULE ENDOSCOPY(소장질환-기타),446885004,Endoscopy of small intestine using video capsule endoscopy system (procedure),SNOMED
XXX,1,기능검사,L9460B^^02,CAPSULE ENDOSCOPY(소장질환-기타),446885004,Endoscopy of small intestine using video capsule endoscopy system (procedure),SNOMED
YYY,29,기능검사,L87762^^01,간이정신진단검사II(K-SCL-95),446971008,Assessment using mini-mental state examination (procedure),SNOMED
YYY,26,기능검사,L012340_15^^02,간이 정신상태평가,446971008,Assessment using mini-mental state examination (procedure),SNOMED
YYY,21,기능검사,F2014^^02,MMSE-RM,446971008,Assessment using mini-mental state examination (procedure),SNOMED
ZZZ,14,기능검사,L87762^^02,간이정신진단검사(MMSE)(SCL-90-R),446971008,Assessment using mini-mental state examination (procedure),SNOMED
XXX,6,기능검사,L012340^^02,간이정신상태검사 (MMSE)-NR,446971008,Assessment using mini-mental state examination (procedure),SNOMED
XXX,4,기능검사,L012340_15^^01,MMSE-NP (간이정신상태검사),446971008,Assessment using mini-mental state examination (procedure),SNOMED
XXX,3,기능검사,L0123404_1^^01,MMSE-신경인지,446971008,Assessment using mini-mental state examination (procedure),SNOMED
XXX,3,기능검사,L0123501^^02,간이정신진단검사(MMSE)-other,446971008,Assessment using mini-mental state examination (procedure),SNOMED
XXX,2,기능검사,L0123404^^02,운동질환간이인지검사-1 (MMSE),446971008,Assessment using mini-mental state examination (procedure),SNOMED
YYY,2,기능검사,L0123404_1^^02,MMSE-신경인지,446971008,Assessment using mini-mental state examination (procedure),SNOMED
YYY,1,기능검사,L012361^^01,간이정신진단검사(MMSE)-FM,446971008,Assessment using mini-mental state examination (procedure),SNOMED
YYY,1,기능검사,L0123501^^01,SCOPA-sleep(Scales for Outcomes in Parkinson's Disease-Sleep)_입원-NR,446971008,Assessment using mini-mental state examination (procedure),SNOMED
ZZZ,3,기능검사,KA1515^^02,CARDIOPULMONARY EXERCISE TEST-심장내과,447346005,Cardiopulmonary exercise test (procedure),SNOMED
XXX,6,기능검사,MIG_S374-A^^02,TCD + CAROTID&VERTEBRAL DUPLEX + ABI BA/PWV -SNR,448750002,Measurement of velocity of blood flow in intracranial vessel using Doppler ultrasonography (procedure),SNOMED
XXX,1,기능검사,MIG_S374F^^02,TCD + CAROTID DUPLEX + ABI BA/PWV (F/U) -SNR,448750002,Measurement of velocity of blood flow in intracranial vessel using Doppler ultrasonography (procedure),SNOMED
XXX,3,기능검사,L9419ET^^01,ENDOSCOPIC ULTRASOUND+의식하진정,450556004,Endoscopic ultrasonography (procedure),SNOMED
XXX,1,기능검사,L012340H10^^02,Dementia Language Evaluation_신경언어,473203000,Assessment of dementia (procedure),SNOMED
YYY,3,기능검사,L92193E^^01,"PED TTE(CONGENITAL HEART DISEASE)-ADVANCED, 김이슬",473381003,Transthoracic echocardiography for congenital heart disease (procedure),SNOMED
YYY,1,기능검사,L92192D^^02,"PED TTE(CONGENITAL HEART DISEASE)-GENERAL, 반지은",473381003,Transthoracic echocardiography for congenital heart disease (procedure),SNOMED
YYY,1,기능검사,KA1300^^01,OCT (Intracoronary Optical Coherence Tomography),698254001,Intravascular optical coherence tomography of coronary vessel (procedure),SNOMED
ZZZ,4,기능검사,H0713ET^^02,Control of Bleeding by Colon Fiberscopy+의식하진정,698409004,Colonoscopic control of bleeding (procedure),SNOMED
ZZZ,2,기능검사,H0713^^02,Control of Bleeding by Colon Fiberscopy,698409004,Colonoscopic control of bleeding (procedure),SNOMED
